duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender
2149.7014854591853,2023-08-25 11:00:00,2023-08-25 11:06:39.091424590,20,Station_1,37.69617644599802,-122.48079121956748,91,Station_46,37.74014653967297,-122.42726164455894,1902,Customer,1987,Female
355.7700893952607,2023-01-07 17:00:00,2023-01-07 17:04:05.327813225,50,Station_29,37.73255957271674,-122.34095059955348,90,Station_32,37.764756655628204,-122.37878903951008,1408,Customer,1961,Male
196.55883135952152,2023-06-29 01:00:00,2023-06-29 01:36:50.748770518,2,Station_42,37.67655280030868,-122.43135457273662,48,Station_20,37.715571842057095,-122.31073887562007,1142,Subscriber,1985,Male
623.5552298945856,2023-02-11 11:00:00,2023-02-11 11:04:23.060457535,55,Station_18,37.68083523856315,-122.37021856098738,24,Station_47,37.86364934049902,-122.50406663916289,1296,Subscriber,1990,Male
70.54763702907573,2023-11-14 21:00:00,2023-11-14 21:02:16.883244806,36,Station_40,37.83318696398946,-122.4755112590076,29,Station_5,37.71621997463746,-122.31225471235314,1875,Customer,1973,Male
470.3774342748993,2023-02-12 08:00:00,2023-02-12 08:05:11.501721686,16,Station_15,37.68931835403346,-122.4526814627135,66,Station_26,37.7591869157918,-122.46212185457593,1499,Subscriber,1962,Female
512.1545537346279,2023-11-24 21:00:00,2023-11-24 21:12:52.649622096,76,Station_10,37.686802530934145,-122.50605131285195,92,Station_49,37.81592890937937,-122.46107074287633,1099,Subscriber,1961,Male
130.85974159799463,2023-09-26 07:00:00,2023-09-26 07:07:21.655481236,98,Station_6,37.77804200102656,-122.48992004428067,43,Station_23,37.79287330176299,-122.32924320170689,1979,Subscriber,1989,Male
1925.5670581360253,2023-11-25 20:00:00,2023-11-25 20:06:08.991884230,27,Station_38,37.72084764710503,-122.34192959281367,96,Station_16,37.81086781033767,-122.31649806887923,1739,Customer,1974,Male
541.8449074391943,2023-10-13 23:00:00,2023-10-13 23:03:36.545788931,92,Station_23,37.695575820850074,-122.33646165522877,33,Station_19,37.783706301561125,-122.46605011751689,1312,Subscriber,1983,Male
151.0933939715986,2023-11-26 20:00:00,2023-11-26 20:19:42.603988696,83,Station_46,37.75197629187415,-122.37700793327986,85,Station_13,37.69844810163253,-122.38460105299939,1409,Customer,1964,Male
1075.4390230858246,2023-12-22 09:00:00,2023-12-22 09:01:18.167049094,16,Station_12,37.865793158792385,-122.49724601998959,53,Station_17,37.73481626183002,-122.35504528544695,1619,Subscriber,1980,Male
220.06781268619713,2023-02-06 14:00:00,2023-02-06 14:09:44.122145330,69,Station_5,37.86470490563041,-122.37753364658742,76,Station_42,37.82946446307789,-122.37407781522545,1062,Subscriber,1991,Male
785.3986450250908,2023-07-23 15:00:00,2023-07-23 15:10:58.685665607,71,Station_4,37.769744901324444,-122.43721915051471,46,Station_9,37.683269162722056,-122.4602362440088,1989,Subscriber,1993,Female
593.9211435565492,2023-07-22 11:00:00,2023-07-22 11:00:55.186645723,65,Station_22,37.84628169329032,-122.31230233253991,31,Station_25,37.76149092197347,-122.33848619827289,1585,Subscriber,1985,Female
104.38560839766508,2023-09-21 19:00:00,2023-09-21 19:03:41.505415626,7,Station_9,37.715731632887355,-122.43113620596341,27,Station_22,37.84438074617321,-122.31242915437846,1495,Subscriber,1969,Male
59.54461828092642,2023-12-24 03:00:00,2023-12-24 03:23:49.495372071,97,Station_9,37.86018172109305,-122.32680855151416,80,Station_13,37.84610166166948,-122.43416923814547,1376,Subscriber,1993,Male
561.1493256703742,2023-12-28 20:00:00,2023-12-28 20:04:34.195403402,23,Station_26,37.70073356591854,-122.34798341640222,76,Station_48,37.805427333289494,-122.3737515970042,1955,Subscriber,1979,Male
662.11819159544,2023-10-28 08:00:00,2023-10-28 08:11:50.123367749,53,Station_19,37.79825345316298,-122.39687370894866,51,Station_28,37.72280590182543,-122.47660749948514,1261,Subscriber,1994,Female
84.28732452561232,2023-08-08 20:00:00,2023-08-08 20:02:49.895885686,83,Station_40,37.69382806333196,-122.41833852190678,47,Station_45,37.78705954472935,-122.45250376399173,1489,Subscriber,1970,Male
113.76446116799556,2023-03-27 22:00:00,2023-03-27 22:12:40.575186360,73,Station_27,37.70478834940056,-122.32846935431336,74,Station_40,37.78896211018466,-122.48684504064889,1864,Subscriber,1978,Female
30.83304152688824,2023-01-03 16:00:00,2023-01-03 16:26:17.910137698,96,Station_7,37.67104525696882,-122.43312582190404,80,Station_31,37.74976991023573,-122.39578023435475,1904,Subscriber,1967,Male
86.66775654914046,2023-11-30 14:00:00,2023-11-30 14:00:31.473948996,83,Station_38,37.720587167694546,-122.41056232686033,45,Station_25,37.81681036152751,-122.38531688736855,1342,Subscriber,1971,Male
532.1511958228594,2023-04-18 00:00:00,2023-04-18 00:20:47.145946178,29,Station_20,37.86522610147194,-122.46909042699943,56,Station_23,37.736420048231864,-122.4572435625677,1080,Subscriber,1994,Male
134.3631213337078,2023-08-16 15:00:00,2023-08-16 15:05:58.554486893,81,Station_30,37.76894353815828,-122.49314330364732,91,Station_17,37.77042332238952,-122.38615173824194,1780,Subscriber,1967,Male
204.36410072719556,2023-03-26 11:00:00,2023-03-26 11:02:04.289897265,94,Station_33,37.78926529167415,-122.43898382927779,80,Station_22,37.84219727378047,-122.31762637546562,1694,Customer,1987,Female
486.1468382354174,2023-04-23 07:00:00,2023-04-23 07:02:42.773334138,93,Station_20,37.848707961746534,-122.34233086540924,1,Station_34,37.74746716910767,-122.44278047846879,1556,Subscriber,1965,Male
320.8090951783466,2023-08-08 02:00:00,2023-08-08 02:01:07.032100653,57,Station_32,37.84949016594376,-122.33804668210668,30,Station_21,37.79741390374922,-122.4639827796842,1915,Subscriber,1961,Male
1119.4643825858088,2023-08-23 02:00:00,2023-08-23 02:03:15.456572983,66,Station_39,37.84506297352778,-122.46547153407289,61,Station_32,37.72860797124421,-122.46400386397133,1299,Subscriber,1998,Male
507.8645614186424,2023-10-08 16:00:00,2023-10-08 16:06:20.197555279,34,Station_31,37.72472933422492,-122.4194951220833,23,Station_47,37.780058541645644,-122.46597764658664,1825,Subscriber,1984,Male
84.9832001667129,2023-01-17 07:00:00,2023-01-17 07:01:44.787565319,95,Station_5,37.73842044944477,-122.39651235539975,89,Station_15,37.71842078840953,-122.33868829049187,1148,Subscriber,1991,Male
291.01686557400404,2023-09-03 12:00:00,2023-09-03 12:02:28.884892759,92,Station_9,37.73577571869174,-122.35886242799869,51,Station_8,37.78449620986232,-122.4483251134212,1358,Customer,1993,Male
179.66130158522157,2023-05-29 09:00:00,2023-05-29 09:00:25.259472185,97,Station_13,37.690504775491554,-122.48291124341242,8,Station_14,37.70496253259527,-122.4408348435166,1286,Customer,1962,Male
179.84013016268523,2023-09-15 16:00:00,2023-09-15 16:01:31.224362641,24,Station_24,37.82950055113869,-122.44553553155227,4,Station_39,37.85659787329879,-122.41187431818656,1595,Customer,1983,Male
177.80605480094172,2023-05-10 03:00:00,2023-05-10 03:11:09.612102473,34,Station_13,37.69355798296438,-122.42215550681586,61,Station_2,37.71586065251399,-122.39435770026299,1706,Customer,1961,Male
325.161137354865,2023-09-19 14:00:00,2023-09-19 14:15:36.338523536,15,Station_44,37.7400900217854,-122.39340741392839,49,Station_9,37.78196946155209,-122.41461364195418,1798,Customer,1980,Male
84.98328530474004,2023-12-16 16:00:00,2023-12-16 16:22:29.540926688,62,Station_38,37.711790557303715,-122.50091279705268,54,Station_11,37.69007154114251,-122.42310716984505,1509,Subscriber,1982,Female
174.52578906478377,2023-05-10 08:00:00,2023-05-10 08:10:11.068628228,95,Station_46,37.82090998284678,-122.4576100468163,60,Station_27,37.69509109438663,-122.50970277327896,1694,Customer,1987,Male
725.3238781224481,2023-10-28 15:00:00,2023-10-28 15:24:56.626573685,39,Station_43,37.688290770919174,-122.49311081242725,11,Station_39,37.8647637547609,-122.38096819334207,1929,Subscriber,1975,Female
1054.2107153432403,2023-04-13 06:00:00,2023-04-13 06:05:15.684574768,24,Station_37,37.82789474302318,-122.46163326986283,66,Station_31,37.783843815874924,-122.3663050152382,1133,Customer,1972,Male
8.310407273689844,2023-04-24 19:00:00,2023-04-24 19:19:14.499767972,11,Station_39,37.69607904917954,-122.4616702116686,21,Station_37,37.854955943164114,-122.47917222094051,1793,Subscriber,1971,Female
52.287237996068924,2023-12-06 18:00:00,2023-12-06 18:02:00.875965001,6,Station_10,37.85989121184534,-122.48910295256921,6,Station_43,37.8664061369011,-122.35831102866693,1230,Subscriber,1998,Male
1158.8084372463595,2023-07-30 16:00:00,2023-07-30 16:04:07.875147488,80,Station_14,37.75995446653161,-122.3384935888708,87,Station_8,37.742959383352776,-122.425895856197,1871,Subscriber,1984,Female
144.97861515330516,2023-12-04 22:00:00,2023-12-04 22:10:54.002778784,79,Station_3,37.796752542892335,-122.31178894369157,92,Station_43,37.707022534119965,-122.39736455696325,1202,Subscriber,1988,Male
224.5334348685212,2023-06-10 00:00:00,2023-06-10 00:13:00.916929377,61,Station_21,37.77585144429781,-122.36558599608347,51,Station_21,37.824267993581046,-122.45415395878308,1623,Subscriber,1988,Female
246.6676817121617,2023-02-12 20:00:00,2023-02-12 20:02:06.428119280,73,Station_31,37.821351285804845,-122.40688021739459,3,Station_36,37.845239248062065,-122.44657681516559,1940,Customer,1966,Male
1205.3958521677384,2023-11-04 17:00:00,2023-11-04 17:10:28.144141363,33,Station_46,37.766093675874764,-122.45296065212497,66,Station_31,37.67439202488196,-122.3333324469056,1670,Subscriber,1986,Male
106.58491575788366,2023-01-21 22:00:00,2023-01-21 22:18:28.098980863,73,Station_34,37.68271867850242,-122.31197877201505,68,Station_29,37.691604108870735,-122.39039379410796,1001,Subscriber,1992,Male
1004.511565488735,2023-10-15 22:00:00,2023-10-15 22:03:55.553416372,39,Station_27,37.72296278156142,-122.41758496023692,45,Station_17,37.81906341399539,-122.45570583990795,1911,Subscriber,1979,Female
378.3192345381849,2023-10-17 02:00:00,2023-10-17 02:19:15.909764983,93,Station_29,37.859898063368206,-122.41735423466922,42,Station_37,37.77510897089166,-122.3381048051035,1018,Customer,1980,Female
917.1780261210174,2023-07-07 00:00:00,2023-07-07 00:02:28.145003197,12,Station_48,37.788892645893675,-122.45314972350045,79,Station_25,37.818787940308574,-122.4827354588853,1163,Subscriber,1996,Female
698.9524723472103,2023-01-09 14:00:00,2023-01-09 14:19:40.328417130,52,Station_26,37.71912748152729,-122.49198126101841,68,Station_9,37.77448253477155,-122.43171539184577,1583,Subscriber,1971,Female
790.2849981679637,2023-08-02 22:00:00,2023-08-02 22:34:51.125296681,6,Station_5,37.80089336269014,-122.47916374295214,65,Station_30,37.73946853986376,-122.46820735653591,1365,Subscriber,1961,Male
72.51917058840291,2023-09-07 01:00:00,2023-09-07 01:07:36.689757345,68,Station_26,37.84790948508554,-122.36681683612758,15,Station_10,37.745683319406375,-122.48223097049124,1615,Subscriber,1978,Male
221.5764170592568,2023-11-18 17:00:00,2023-11-18 17:20:22.088504847,47,Station_32,37.678819739053075,-122.43424353804222,9,Station_39,37.82751989082698,-122.34040290459461,1838,Subscriber,1970,Female
154.6109827928378,2023-10-21 03:00:00,2023-10-21 03:08:56.379809433,18,Station_13,37.857988552984864,-122.4974065610864,31,Station_21,37.81642530593501,-122.48127987119791,1947,Subscriber,1978,Male
80.75110544859636,2023-03-03 20:00:00,2023-03-03 20:24:48.218596135,9,Station_31,37.67878092378205,-122.45210603199365,35,Station_48,37.78050182267731,-122.37456554915195,1880,Subscriber,1982,Female
611.7158970970023,2023-11-24 10:00:00,2023-11-24 10:06:50.693053619,89,Station_33,37.680634447695226,-122.50679827467344,21,Station_32,37.68922903215193,-122.41821789565054,1289,Subscriber,1990,Male
712.7251373045578,2023-02-05 23:00:00,2023-02-05 23:08:49.620718012,59,Station_23,37.720920587402766,-122.328025248983,66,Station_31,37.69620410180885,-122.36029582082911,1186,Subscriber,1984,Male
91.52765019383315,2023-04-27 06:00:00,2023-04-27 06:02:34.744035976,10,Station_34,37.76149483074944,-122.33371373923327,54,Station_21,37.86604860761602,-122.43135120816522,1247,Subscriber,1974,Female
877.9271252347639,2023-11-05 16:00:00,2023-11-05 16:00:50.541540612,42,Station_20,37.78686441053926,-122.43419067014936,87,Station_3,37.83072797939438,-122.31186647376917,1150,Subscriber,1985,Male
202.81841891451128,2023-08-02 04:00:00,2023-08-02 04:21:23.708946234,59,Station_4,37.860384215072756,-122.34309641091696,93,Station_1,37.7083359834741,-122.45201092444833,1279,Subscriber,1996,Female
283.7293228441794,2023-09-08 19:00:00,2023-09-08 19:13:14.868991079,52,Station_45,37.773698671144935,-122.335528443136,11,Station_9,37.765448948169336,-122.50628382775689,1296,Subscriber,1965,Female
2999.337486535042,2023-03-15 05:00:00,2023-03-15 05:08:50.639456829,1,Station_2,37.789474584379526,-122.42498770150367,91,Station_47,37.735062546287935,-122.37566111819764,1916,Subscriber,1968,Female
127.905056813597,2023-11-12 14:00:00,2023-11-12 14:03:52.434283486,48,Station_9,37.856183835420666,-122.39274305829655,46,Station_39,37.865972467293716,-122.32423432599494,1718,Subscriber,1978,Female
75.42007349354743,2023-09-23 14:00:00,2023-09-23 14:01:01.296270416,42,Station_7,37.737188080587764,-122.45551410399374,23,Station_30,37.67341274794524,-122.31414589691228,1529,Subscriber,1981,Female
187.60245506011756,2023-10-15 04:00:00,2023-10-15 04:15:06.257689616,64,Station_3,37.77978905687441,-122.39415747825441,95,Station_21,37.85604779338725,-122.32360971621372,1706,Subscriber,1983,Female
1611.232792822439,2023-03-11 22:00:00,2023-03-11 22:04:07.778741690,72,Station_29,37.75274211522545,-122.3550129362761,23,Station_19,37.82510843288298,-122.5087919682319,1627,Subscriber,1965,Male
76.73411400207904,2023-05-16 02:00:00,2023-05-16 02:01:15.969968284,88,Station_1,37.711553414118804,-122.3157380538447,30,Station_40,37.68691365259155,-122.44305020561096,1930,Subscriber,1983,Male
574.1800760061363,2023-07-13 04:00:00,2023-07-13 04:03:45.945197262,16,Station_10,37.80331411449664,-122.45871054252238,78,Station_36,37.71687530167258,-122.48797583457338,1401,Subscriber,1993,Other
945.2615443908431,2023-02-14 03:00:00,2023-02-14 03:08:27.163272211,44,Station_15,37.75580400839066,-122.43686011691639,77,Station_42,37.84150482517134,-122.44465169233156,1717,Customer,1991,Female
1533.484222046329,2023-10-05 20:00:00,2023-10-05 20:10:49.376266262,63,Station_46,37.77363122510944,-122.40850231279633,84,Station_8,37.773965184167665,-122.38964757396245,1897,Subscriber,1979,Male
390.0888460426473,2023-05-12 13:00:00,2023-05-12 13:03:53.039265843,43,Station_6,37.675292511206415,-122.36139814759134,13,Station_4,37.68816926832203,-122.42987403530506,1413,Subscriber,1997,Other
367.1507181251829,2023-09-04 11:00:00,2023-09-04 11:17:22.217168115,81,Station_3,37.78971385853636,-122.32552686091464,6,Station_48,37.7986932452881,-122.39038434396058,1915,Subscriber,1970,Male
1054.7915825896232,2023-04-23 05:00:00,2023-04-23 05:12:14.491910318,14,Station_46,37.80530553998243,-122.41046542027614,96,Station_41,37.69940459387812,-122.3621523508599,1863,Subscriber,1997,Male
130.77313892481664,2023-06-01 03:00:00,2023-06-01 03:04:18.305570296,11,Station_29,37.75364849479548,-122.46085285926337,49,Station_5,37.85521766999641,-122.3268903317228,1575,Subscriber,1975,Male
372.11420373764474,2023-08-16 02:00:00,2023-08-16 02:23:58.552407293,77,Station_41,37.75860474231107,-122.34222965731148,96,Station_12,37.84550711117562,-122.39291443537606,1750,Subscriber,1982,Male
609.2235298372873,2023-03-11 07:00:00,2023-03-11 07:00:00.833200701,3,Station_29,37.770218599062034,-122.38688463380075,42,Station_8,37.70559290623611,-122.36002453612579,1315,Subscriber,1980,Female
722.5700921925411,2023-08-22 00:00:00,2023-08-22 00:21:38.081424038,5,Station_42,37.8129297824956,-122.37441582120285,72,Station_42,37.822462448248025,-122.49452549827905,1550,Subscriber,1982,Male
71.16602228789927,2023-11-05 00:00:00,2023-11-05 00:10:53.800840960,22,Station_10,37.81504879154343,-122.31530159262813,97,Station_36,37.774042633858,-122.36891508570955,1189,Subscriber,1972,Male
1211.177125381161,2023-02-24 10:00:00,2023-02-24 10:11:01.901657086,76,Station_44,37.70929084370901,-122.48968311322538,55,Station_21,37.714964191339185,-122.45461582634208,1637,Customer,1984,Male
1023.0662444462505,2023-10-10 08:00:00,2023-10-10 08:13:34.464756499,49,Station_2,37.77083550321918,-122.40531306542458,89,Station_31,37.74513456752805,-122.42043429122212,1797,Subscriber,1980,Female
